mc_id,lon,lat,group
mc_1.06_32.48_1.3_20230928_0,1.06,32.48,6
mc_1.06_33.48_1.3_20230928_0,1.06,33.48,6
mc_1.06_34.47_1.3_20230928_0,1.06,34.47,6
mc_1.06_42.84_1.3_20230928_0,1.06,42.84,9
mc_1.06_46.52_1.3_20230928_0,1.06,46.52,10
mc_1.06_46.34_1.3_20230928_0,1.06,46.34,10
mc_1.08_49.09_1.3_20230928_0,1.08,49.09,10
mc_1.09_45.22_1.3_20230928_0,1.09,45.22,10
mc_1.07_15.24_1.3_20230928_0,1.07,15.24,4
mc_1.10_46.22_1.3_20230928_0,1.1,46.22,10
mc_1.12_33.96_1.3_20230928_0,1.12,33.96,6
mc_1.12_44.47_1.3_20230928_0,1.12,44.47,10
mc_1.14_46.72_1.3_20230928_0,1.14,46.72,10
mc_1.14_49.07_1.3_20230928_0,1.14,49.07,10
mc_1.15_6.24_1.3_20230928_0,1.15,6.24,6
mc_1.16_6.27_1.3_20230928_0,1.16,6.27,6
mc_1.18_33.60_1.3_20230928_0,1.18,33.6,6
mc_1.18_46.59_1.3_20230928_0,1.18,46.59,10
mc_1.19_14.74_1.3_20230928_0,1.19,14.74,4
mc_1.19_15.24_1.3_20230928_0,1.19,15.24,4
mc_1.19_30.98_1.3_20230928_0,1.19,30.98,6
mc_1.19_31.35_1.3_20230928_0,1.19,31.35,6
mc_1.19_31.48_1.3_20230928_0,1.19,31.48,6
mc_1.19_31.73_1.3_20230928_0,1.19,31.73,6
mc_1.19_31.98_1.3_20230928_0,1.19,31.98,6
mc_1.19_32.23_1.3_20230928_0,1.19,32.23,6
mc_1.19_32.60_1.3_20230928_0,1.19,32.6,6
mc_1.19_32.98_1.3_20230928_0,1.19,32.98,6
mc_1.19_45.47_1.3_20230928_0,1.19,45.47,10
mc_1.19_47.07_1.3_20230928_0,1.19,47.07,10
mc_1.19_49.84_1.3_20230928_0,1.19,49.84,10
mc_1.20_45.09_1.3_20230928_0,1.2,45.09,10
mc_1.20_49.19_1.3_20230928_0,1.2,49.19,10
mc_1.21_41.35_1.3_20230928_0,1.21,41.35,10
mc_1.22_45.59_1.3_20230928_0,1.22,45.59,10
mc_1.26_34.62_1.3_20230928_0,1.26,34.62,6
mc_1.26_44.59_1.3_20230928_0,1.26,44.59,10
mc_1.27_33.72_1.3_20230928_0,1.27,33.72,6
mc_1.31_15.11_1.3_20230928_0,1.31,15.11,4
mc_1.31_14.61_1.3_20230928_0,1.31,14.61,4
mc_1.31_31.23_1.3_20230928_0,1.31,31.23,6
mc_1.31_31.35_1.3_20230928_0,1.31,31.35,6
mc_1.31_32.73_1.3_20230928_0,1.31,32.73,6
mc_1.31_33.23_1.3_20230928_0,1.31,33.23,6
mc_1.31_33.85_1.3_20230928_0,1.31,33.85,6
mc_1.31_33.92_1.3_20230928_0,1.31,33.92,6
mc_1.31_46.72_1.3_20230928_0,1.31,46.72,10
mc_1.31_51.96_1.3_20230928_0,1.31,51.96,8
mc_1.35_49.47_1.3_20230928_0,1.35,49.47,10
mc_1.34_48.08_1.3_20230928_0,1.34,48.08,10
mc_1.36_44.04_1.3_20230928_0,1.36,44.04,10
mc_1.38_49.03_1.3_20230928_0,1.38,49.03,10
mc_1.40_47.31_1.3_20230928_0,1.4,47.31,10
mc_1.44_31.10_1.3_20230928_0,1.44,31.1,6
mc_1.44_31.23_1.3_20230928_0,1.44,31.23,6
mc_1.44_31.48_1.3_20230928_0,1.44,31.48,6
mc_1.44_31.60_1.3_20230928_0,1.44,31.6,6
mc_1.44_32.35_1.3_20230928_0,1.44,32.35,6
mc_1.44_32.60_1.3_20230928_0,1.44,32.6,6
mc_1.44_32.73_1.3_20230928_0,1.44,32.73,6
mc_1.44_44.84_1.3_20230928_0,1.44,44.84,10
mc_1.44_8.62_1.3_20230928_0,1.44,8.62,1
mc_1.44_8.74_1.3_20230928_0,1.44,8.74,1
mc_1.46_33.60_1.3_20230928_0,1.46,33.6,6
mc_1.46_34.60_1.3_20230928_0,1.46,34.6,6
mc_1.47_41.20_1.3_20230928_0,1.47,41.2,10
mc_1.47_44.97_1.3_20230928_0,1.47,44.97,10
mc_1.47_46.09_1.3_20230928_0,1.47,46.09,10
mc_1.47_46.24_1.3_20230928_0,1.47,46.24,10
mc_1.49_46.09_1.3_20230928_0,1.49,46.09,10
mc_1.51_34.21_1.3_20230928_0,1.51,34.21,6
mc_1.51_6.87_1.3_20230928_0,1.51,6.87,7
mc_1.52_44.47_1.3_20230928_0,1.52,44.47,10
mc_1.53_49.72_1.3_20230928_0,1.53,49.72,10
mc_1.55_46.94_1.3_20230928_0,1.55,46.94,10
mc_1.55_50.08_1.3_20230928_0,1.55,50.08,10
mc_1.55_50.17_1.3_20230928_0,1.55,50.17,10
mc_1.56_11.49_1.3_20230928_0,1.56,11.49,7
mc_1.56_14.86_1.3_20230928_0,1.56,14.86,4
mc_1.56_31.60_1.3_20230928_0,1.56,31.6,6
mc_1.56_31.48_1.3_20230928_0,1.56,31.48,6
mc_1.56_31.85_1.3_20230928_0,1.56,31.85,6
mc_1.56_31.98_1.3_20230928_0,1.56,31.98,6
mc_1.56_32.35_1.3_20230928_0,1.56,32.35,6
mc_1.56_33.23_1.3_20230928_0,1.56,33.23,6
mc_1.56_44.47_1.3_20230928_0,1.56,44.47,10
mc_1.56_45.34_1.3_20230928_0,1.56,45.34,10
mc_1.56_45.84_1.3_20230928_0,1.56,45.84,10
mc_1.56_45.97_1.3_20230928_0,1.56,45.97,10
mc_1.56_46.93_1.3_20230928_0,1.56,46.93,10
mc_1.56_47.47_1.3_20230928_0,1.56,47.47,10
mc_1.56_47.59_1.3_20230928_0,1.56,47.59,10
mc_1.56_8.87_1.3_20230928_0,1.56,8.87,1
mc_1.57_44.72_1.3_20230928_0,1.57,44.72,10
mc_1.58_45.72_1.3_20230928_0,1.58,45.72,10
mc_1.58_14.85_1.3_20230928_0,1.58,14.85,4
mc_1.60_33.82_1.3_20230928_0,1.6,33.82,6
mc_1.62_43.13_1.3_20230928_0,1.62,43.13,10
mc_1.65_7.62_1.3_20230928_0,1.65,7.62,10
mc_1.66_9.01_1.3_20230928_0,1.66,9.01,1
mc_1.67_49.72_1.3_20230928_0,1.67,49.72,10
mc_1.67_9.87_1.3_20230928_0,1.67,9.87,3
mc_1.69_14.99_1.3_20230928_0,1.69,14.99,4
mc_1.69_14.74_1.3_20230928_0,1.69,14.74,4
mc_1.69_31.60_1.3_20230928_0,1.69,31.6,6
mc_1.69_31.10_1.3_20230928_0,1.69,31.1,6
mc_1.69_31.73_1.3_20230928_0,1.69,31.73,6
mc_1.69_31.85_1.3_20230928_0,1.69,31.85,6
mc_1.69_31.98_1.3_20230928_0,1.69,31.98,6
mc_1.69_32.48_1.3_20230928_0,1.69,32.48,6
mc_1.69_32.85_1.3_20230928_0,1.69,32.85,6
mc_1.69_33.10_1.3_20230928_0,1.69,33.1,6
mc_1.69_33.73_1.3_20230928_0,1.69,33.73,6
mc_1.69_44.34_1.3_20230928_0,1.69,44.34,10
mc_1.69_44.47_1.3_20230928_0,1.69,44.47,10
mc_1.69_42.72_1.3_20230928_0,1.69,42.72,10
mc_1.69_44.72_1.3_20230928_0,1.69,44.72,10
mc_1.69_45.47_1.3_20230928_0,1.69,45.47,10
mc_1.69_7.37_1.3_20230928_0,1.69,7.37,10
mc_1.69_9.12_1.3_20230928_0,1.69,9.12,1
mc_1.70_44.59_1.3_20230928_0,1.7,44.59,10
mc_1.70_46.83_1.3_20230928_0,1.7,46.83,10
mc_1.70_49.09_1.3_20230928_0,1.7,49.09,10
mc_1.71_47.47_1.3_20230928_0,1.71,47.47,10
mc_1.71_48.82_1.3_20230928_0,1.71,48.82,10
mc_1.73_49.59_1.3_20230928_0,1.73,49.59,10
mc_1.78_46.22_1.3_20230928_0,1.78,46.22,10
mc_1.80_43.14_1.3_20230928_0,1.8,43.14,10
mc_1.80_36.55_1.3_20230928_0,1.8,36.55,9
mc_1.81_32.10_1.3_20230928_0,1.81,32.1,6
mc_1.81_31.73_1.3_20230928_0,1.81,31.73,6
mc_1.81_32.60_1.3_20230928_0,1.81,32.6,6
mc_1.81_32.85_1.3_20230928_0,1.81,32.85,6
mc_1.81_33.60_1.3_20230928_0,1.81,33.6,6
mc_1.81_33.73_1.3_20230928_0,1.81,33.73,6
mc_1.81_42.59_1.3_20230928_0,1.81,42.59,10
mc_1.81_44.34_1.3_20230928_0,1.81,44.34,10
mc_1.81_45.47_1.3_20230928_0,1.81,45.47,10
mc_1.81_8.49_1.3_20230928_0,1.81,8.49,1
mc_1.83_33.85_1.3_20230928_0,1.83,33.85,6
mc_1.82_14.74_1.3_20230928_0,1.82,14.74,4
mc_1.83_49.27_1.3_20230928_0,1.83,49.27,10
mc_1.84_45.97_1.3_20230928_0,1.84,45.97,10
mc_1.89_47.97_1.3_20230928_0,1.89,47.97,10
mc_1.94_14.61_1.3_20230928_0,1.94,14.61,4
mc_1.94_15.11_1.3_20230928_0,1.94,15.11,4
mc_1.94_31.23_1.3_20230928_0,1.94,31.23,6
mc_1.94_31.35_1.3_20230928_0,1.94,31.35,6
mc_1.94_32.23_1.3_20230928_0,1.94,32.23,6
mc_1.94_32.73_1.3_20230928_0,1.94,32.73,6
mc_1.94_32.98_1.3_20230928_0,1.94,32.98,6
mc_1.94_33.10_1.3_20230928_0,1.94,33.1,6
mc_1.94_33.23_1.3_20230928_0,1.94,33.23,6
mc_1.94_33.35_1.3_20230928_0,1.94,33.35,6
mc_1.94_33.48_1.3_20230928_0,1.94,33.48,6
mc_1.94_44.59_1.3_20230928_0,1.94,44.59,10
mc_1.94_42.72_1.3_20230928_0,1.94,42.72,10
mc_1.94_45.22_1.3_20230928_0,1.94,45.22,10
mc_1.94_47.34_1.3_20230928_0,1.94,47.34,10
mc_1.94_49.47_1.3_20230928_0,1.94,49.47,10
mc_1.94_47.97_1.3_20230928_0,1.94,47.97,10
mc_1.94_9.37_1.3_20230928_0,1.94,9.37,1
mc_1.95_45.97_1.3_20230928_0,1.95,45.97,10
mc_1.95_46.29_1.3_20230928_0,1.95,46.29,10
mc_1.96_44.21_1.3_20230928_0,1.96,44.21,10
mc_1.96_50.81_1.3_20230928_0,1.96,50.81,7
mc_1.98_49.58_1.3_20230928_0,1.98,49.58,10
mc_1.99_43.77_1.3_20230928_0,1.99,43.77,10
mc_10.06_32.23_1.3_20230928_0,10.06,32.23,6
mc_10.06_32.48_1.3_20230928_0,10.06,32.48,6
mc_10.02_5.15_1.3_20230928_0,10.02,5.15,2
mc_10.06_33.60_1.3_20230928_0,10.06,33.6,6
mc_10.06_5.37_1.3_20230928_0,10.06,5.37,2
mc_10.06_5.00_1.3_20230928_0,10.06,5.0,2
mc_10.06_5.46_1.3_20230928_0,10.06,5.46,2
mc_10.06_6.12_1.3_20230928_0,10.06,6.12,2
mc_10.06_51.21_1.3_20230928_0,10.06,51.21,1
mc_10.07_50.21_1.3_20230928_0,10.07,50.21,10
mc_10.09_35.69_1.3_20230928_0,10.09,35.69,7
mc_10.08_50.34_1.3_20230928_0,10.08,50.34,10
mc_10.09_6.74_1.3_20230928_0,10.09,6.74,2
mc_10.12_53.71_1.3_20230928_0,10.12,53.71,10
mc_10.14_34.85_1.3_20230928_0,10.14,34.85,6
mc_10.15_36.38_1.3_20230928_0,10.15,36.38,2
mc_10.17_33.38_1.3_20230928_0,10.17,33.38,6
mc_10.18_31.98_1.3_20230928_0,10.18,31.98,6
mc_10.18_32.60_1.3_20230928_0,10.18,32.6,6
mc_10.18_32.98_1.3_20230928_0,10.18,32.98,6
mc_10.18_49.75_1.3_20230928_0,10.18,49.75,10
mc_10.18_5.17_1.3_20230928_0,10.18,5.17,2
mc_10.18_5.99_1.3_20230928_0,10.18,5.99,2
mc_10.18_5.87_1.3_20230928_0,10.18,5.87,2
mc_10.18_54.04_1.3_20230928_0,10.18,54.04,10
mc_10.18_52.96_1.3_20230928_0,10.18,52.96,1
mc_10.18_6.37_1.3_20230928_0,10.18,6.37,2
mc_10.18_6.49_1.3_20230928_0,10.18,6.49,2
mc_10.18_7.24_1.3_20230928_0,10.18,7.24,2
mc_10.19_6.00_1.3_20230928_0,10.19,6.0,2
mc_10.18_60.46_1.3_20230928_0,10.18,60.46,9
mc_10.19_51.09_1.3_20230928_0,10.19,51.09,1
mc_10.21_7.37_1.3_20230928_0,10.21,7.37,2
mc_10.20_51.21_1.3_20230928_0,10.2,51.21,1
mc_10.22_50.08_1.3_20230928_0,10.22,50.08,10
mc_10.22_50.96_1.3_20230928_0,10.22,50.96,1
mc_10.24_33.73_1.3_20230928_0,10.24,33.73,6
mc_10.24_5.62_1.3_20230928_0,10.24,5.62,2
mc_10.25_5.64_1.3_20230928_0,10.25,5.64,2
mc_10.26_51.52_1.3_20230928_0,10.26,51.52,1
mc_10.28_33.63_1.3_20230928_0,10.28,33.63,6
mc_10.31_3.62_1.3_20230928_0,10.31,3.62,9
mc_10.31_32.73_1.3_20230928_0,10.31,32.73,6
mc_10.31_33.23_1.3_20230928_0,10.31,33.23,6
mc_10.31_35.91_1.3_20230928_0,10.31,35.91,7
mc_10.31_36.72_1.3_20230928_0,10.31,36.72,2
mc_10.31_4.25_1.3_20230928_0,10.31,4.25,4
mc_10.31_50.31_1.3_20230928_0,10.31,50.31,10
mc_10.31_6.49_1.3_20230928_0,10.31,6.49,2
mc_10.36_33.67_1.3_20230928_0,10.36,33.67,6
mc_10.32_51.28_1.3_20230928_0,10.32,51.28,1
mc_10.34_49.71_1.3_20230928_0,10.34,49.71,10
mc_10.38_50.15_1.3_20230928_0,10.38,50.15,10
mc_10.43_32.60_1.3_20230928_0,10.43,32.6,6
mc_10.40_5.52_1.3_20230928_0,10.4,5.52,2
mc_10.43_32.73_1.3_20230928_0,10.43,32.73,6
mc_10.43_33.60_1.3_20230928_0,10.43,33.6,6
mc_10.43_49.82_1.3_20230928_0,10.43,49.82,10
mc_10.43_5.50_1.3_20230928_0,10.43,5.5,2
mc_10.43_6.00_1.3_20230928_0,10.43,6.0,2
mc_10.43_6.62_1.3_20230928_0,10.43,6.62,2
mc_10.43_7.49_1.3_20230928_0,10.43,7.49,2
mc_10.44_50.09_1.3_20230928_0,10.44,50.09,10
mc_10.44_6.00_1.3_20230928_0,10.44,6.0,2
mc_10.45_6.00_1.3_20230928_0,10.45,6.0,2
mc_10.47_33.35_1.3_20230928_0,10.47,33.35,6
mc_10.49_33.36_1.3_20230928_0,10.49,33.36,6
mc_10.50_49.88_1.3_20230928_0,10.5,49.88,10
mc_10.52_52.46_1.3_20230928_0,10.52,52.46,10
mc_10.52_56.33_1.3_20230928_0,10.52,56.33,3
mc_10.52_62.20_1.3_20230928_0,10.52,62.2,10
mc_10.53_51.09_1.3_20230928_0,10.53,51.09,1
mc_10.55_59.54_1.3_20230928_0,10.55,59.54,8
mc_10.56_32.35_1.3_20230928_0,10.56,32.35,6
mc_10.56_33.23_1.3_20230928_0,10.56,33.23,6
mc_10.56_49.84_1.3_20230928_0,10.56,49.84,10
mc_10.56_51.07_1.3_20230928_0,10.56,51.07,1
mc_10.56_6.00_1.3_20230928_0,10.56,6.0,2
mc_10.56_6.62_1.3_20230928_0,10.56,6.62,2
mc_10.56_7.87_1.3_20230928_0,10.56,7.87,2
mc_10.57_49.72_1.3_20230928_0,10.57,49.72,10
mc_10.60_53.21_1.3_20230928_0,10.6,53.21,1
mc_10.62_5.50_1.3_20230928_0,10.62,5.5,2
mc_10.63_5.52_1.3_20230928_0,10.63,5.52,2
mc_10.68_32.35_1.3_20230928_0,10.68,32.35,6
mc_10.68_32.48_1.3_20230928_0,10.68,32.48,6
mc_10.68_32.85_1.3_20230928_0,10.68,32.85,6
mc_10.68_32.98_1.3_20230928_0,10.68,32.98,6
mc_10.68_33.10_1.3_20230928_0,10.68,33.1,6
mc_10.68_6.22_1.3_20230928_0,10.68,6.22,2
mc_10.68_9.15_1.3_20230928_0,10.68,9.15,10
mc_10.70_42.97_1.3_20230928_0,10.7,42.97,8
mc_10.71_35.30_1.3_20230928_0,10.71,35.3,4
mc_10.70_5.92_1.3_20230928_0,10.7,5.92,2
mc_10.75_33.73_1.3_20230928_0,10.75,33.73,6
mc_10.75_35.63_1.3_20230928_0,10.75,35.63,4
mc_10.76_43.72_1.3_20230928_0,10.76,43.72,5
mc_10.78_34.74_1.3_20230928_0,10.78,34.74,2
mc_10.77_59.83_1.3_20230928_0,10.77,59.83,8
mc_10.80_4.89_1.3_20230928_0,10.8,4.89,2
mc_10.81_3.50_1.3_20230928_0,10.81,3.5,1
mc_10.80_51.34_1.3_20230928_0,10.8,51.34,1
mc_10.81_32.60_1.3_20230928_0,10.81,32.6,6
mc_10.81_32.85_1.3_20230928_0,10.81,32.85,6
mc_10.81_33.35_1.3_20230928_0,10.81,33.35,6
mc_10.81_4.12_1.3_20230928_0,10.81,4.12,2
mc_10.81_4.37_1.3_20230928_0,10.81,4.37,2
mc_10.86_33.73_1.3_20230928_0,10.86,33.73,6
mc_10.81_54.21_1.3_20230928_0,10.81,54.21,10
mc_10.81_6.24_1.3_20230928_0,10.81,6.24,2
mc_10.89_35.62_1.3_20230928_0,10.89,35.62,4
mc_10.89_5.74_1.3_20230928_0,10.89,5.74,2
mc_10.93_32.73_1.3_20230928_0,10.93,32.73,6
mc_10.93_32.98_1.3_20230928_0,10.93,32.98,6
mc_10.93_33.10_1.3_20230928_0,10.93,33.1,6
mc_10.93_33.23_1.3_20230928_0,10.93,33.23,6
mc_10.93_33.35_1.3_20230928_0,10.93,33.35,6
mc_10.93_4.75_1.3_20230928_0,10.93,4.75,2
mc_10.93_42.96_1.3_20230928_0,10.93,42.96,8
mc_10.93_6.99_1.3_20230928_0,10.93,6.99,2
mc_100.00_13.59_1.3_20230928_0,100.0,13.59,4
mc_100.03_18.49_1.3_20230928_0,100.03,18.49,2
mc_100.01_23.61_1.3_20230928_0,100.01,23.61,2
mc_100.03_21.11_1.3_20230928_0,100.03,21.11,2
mc_100.03_21.23_1.3_20230928_0,100.03,21.23,2
mc_100.03_21.36_1.3_20230928_0,100.03,21.36,2
mc_100.03_21.48_1.3_20230928_0,100.03,21.48,2
mc_100.03_21.61_1.3_20230928_0,100.03,21.61,2
mc_100.03_21.86_1.3_20230928_0,100.03,21.86,2
mc_100.03_22.12_1.3_20230928_0,100.03,22.12,2
mc_100.03_22.48_1.3_20230928_0,100.03,22.48,2
mc_100.03_22.61_1.3_20230928_0,100.03,22.61,2
mc_100.03_23.61_1.3_20230928_0,100.03,23.61,2
mc_100.03_24.73_1.3_20230928_0,100.03,24.73,2
mc_100.03_28.98_1.3_20230928_0,100.03,28.98,2
mc_100.03_48.84_1.3_20230928_0,100.03,48.84,5
mc_100.03_46.82_1.3_20230928_0,100.03,46.82,5
mc_100.04_23.11_1.3_20230928_0,100.04,23.11,2
mc_100.04_21.48_1.3_20230928_0,100.04,21.48,2
mc_100.04_25.98_1.3_20230928_0,100.04,25.98,2
mc_100.03_56.58_1.3_20230928_0,100.03,56.58,9
mc_100.04_26.48_1.3_20230928_0,100.04,26.48,2
mc_100.05_22.36_1.3_20230928_0,100.05,22.36,2
mc_100.04_48.47_1.3_20230928_0,100.04,48.47,5
mc_100.05_26.23_1.3_20230928_0,100.05,26.23,2
mc_100.05_26.96_1.3_20230928_0,100.05,26.96,2
mc_100.06_22.85_1.3_20230928_0,100.06,22.85,2
mc_100.06_23.36_1.3_20230928_0,100.06,23.36,2
mc_100.06_23.73_1.3_20230928_0,100.06,23.73,2
mc_100.07_22.11_1.3_20230928_0,100.07,22.11,2
mc_100.07_23.23_1.3_20230928_0,100.07,23.23,2
mc_100.08_20.80_1.3_20230928_0,100.08,20.8,2
mc_100.08_21.61_1.3_20230928_0,100.08,21.61,2
mc_100.08_22.11_1.3_20230928_0,100.08,22.11,2
mc_100.09_21.65_1.3_20230928_0,100.09,21.65,2
mc_100.09_24.11_1.3_20230928_0,100.09,24.11,2
mc_100.09_24.98_1.3_20230928_0,100.09,24.98,2
mc_100.10_20.64_1.3_20230928_0,100.1,20.64,2
mc_100.10_21.86_1.3_20230928_0,100.1,21.86,2
mc_100.10_22.14_1.3_20230928_0,100.1,22.14,2
mc_100.10_23.23_1.3_20230928_0,100.1,23.23,2
mc_100.11_24.23_1.3_20230928_0,100.11,24.23,2
mc_100.11_19.07_1.3_20230928_0,100.11,19.07,2
mc_100.12_20.98_1.3_20230928_0,100.12,20.98,2
mc_100.12_22.73_1.3_20230928_0,100.12,22.73,2
mc_100.12_25.11_1.3_20230928_0,100.12,25.11,2
mc_100.13_21.67_1.3_20230928_0,100.13,21.67,2
mc_100.14_21.33_1.3_20230928_0,100.14,21.33,2
mc_100.13_48.10_1.3_20230928_0,100.13,48.1,5
mc_100.15_20.45_1.3_20230928_0,100.15,20.45,2
mc_100.15_21.11_1.3_20230928_0,100.15,21.11,2
mc_100.15_21.98_1.3_20230928_0,100.15,21.98,2
mc_100.15_22.98_1.3_20230928_0,100.15,22.98,2
mc_100.15_23.48_1.3_20230928_0,100.15,23.48,2
mc_100.15_23.61_1.3_20230928_0,100.15,23.61,2
mc_100.15_24.40_1.3_20230928_0,100.15,24.4,2
mc_100.15_24.97_1.3_20230928_0,100.15,24.97,2
mc_100.15_25.61_1.3_20230928_0,100.15,25.61,2
mc_100.15_26.85_1.3_20230928_0,100.15,26.85,2
mc_100.15_28.48_1.3_20230928_0,100.15,28.48,2
mc_100.15_46.72_1.3_20230928_0,100.15,46.72,5
mc_100.15_47.08_1.3_20230928_0,100.15,47.08,5
mc_100.15_48.34_1.3_20230928_0,100.15,48.34,5
mc_100.15_49.47_1.3_20230928_0,100.15,49.47,5
mc_100.16_24.58_1.3_20230928_0,100.16,24.58,2
mc_100.16_25.11_1.3_20230928_0,100.16,25.11,2
mc_100.17_22.61_1.3_20230928_0,100.17,22.61,2
mc_100.17_22.98_1.3_20230928_0,100.17,22.98,2
mc_100.17_28.60_1.3_20230928_0,100.17,28.6,2
mc_100.18_20.86_1.3_20230928_0,100.18,20.86,2
mc_100.18_22.23_1.3_20230928_0,100.18,22.23,2
mc_100.18_23.98_1.3_20230928_0,100.18,23.98,2
mc_100.19_21.85_1.3_20230928_0,100.19,21.85,2
mc_100.18_48.22_1.3_20230928_0,100.18,48.22,5
mc_100.19_22.86_1.3_20230928_0,100.19,22.86,2
mc_100.19_23.11_1.3_20230928_0,100.19,23.11,2
mc_100.19_25.61_1.3_20230928_0,100.19,25.61,2
mc_100.19_49.04_1.3_20230928_0,100.19,49.04,5
mc_100.20_27.10_1.3_20230928_0,100.2,27.1,2
mc_100.21_23.82_1.3_20230928_0,100.21,23.82,2
mc_100.20_49.46_1.3_20230928_0,100.2,49.46,5
mc_100.20_48.67_1.3_20230928_0,100.2,48.67,5
mc_100.21_26.73_1.3_20230928_0,100.21,26.73,2
mc_100.21_28.73_1.3_20230928_0,100.21,28.73,2
mc_100.23_20.61_1.3_20230928_0,100.23,20.61,2
mc_100.23_24.25_1.3_20230928_0,100.23,24.25,2
mc_100.23_24.72_1.3_20230928_0,100.23,24.72,2
mc_100.23_28.77_1.3_20230928_0,100.23,28.77,2
mc_100.24_24.33_1.3_20230928_0,100.24,24.33,2
mc_100.24_47.09_1.3_20230928_0,100.24,47.09,5
mc_100.25_48.87_1.3_20230928_0,100.25,48.87,5
mc_100.27_22.73_1.3_20230928_0,100.27,22.73,2
mc_100.27_25.98_1.3_20230928_0,100.27,25.98,2
mc_100.27_47.22_1.3_20230928_0,100.27,47.22,5
mc_100.27_47.23_1.3_20230928_0,100.27,47.23,5
mc_100.28_20.98_1.3_20230928_0,100.28,20.98,2
mc_100.28_21.61_1.3_20230928_0,100.28,21.61,2
mc_100.28_21.85_1.3_20230928_0,100.28,21.85,2
mc_100.28_22.11_1.3_20230928_0,100.28,22.11,2
mc_100.28_22.23_1.3_20230928_0,100.28,22.23,2
mc_100.28_23.11_1.3_20230928_0,100.28,23.11,2
mc_100.28_23.36_1.3_20230928_0,100.28,23.36,2
mc_100.28_23.48_1.3_20230928_0,100.28,23.48,2
mc_100.28_24.23_1.3_20230928_0,100.28,24.23,2
mc_100.28_26.48_1.3_20230928_0,100.28,26.48,2
mc_100.28_26.60_1.3_20230928_0,100.28,26.6,2
mc_100.28_48.34_1.3_20230928_0,100.28,48.34,5
mc_100.28_46.97_1.3_20230928_0,100.28,46.97,5
mc_100.29_22.73_1.3_20230928_0,100.29,22.73,2
mc_100.29_20.48_1.3_20230928_0,100.29,20.48,2
mc_100.29_25.86_1.3_20230928_0,100.29,25.86,2
mc_100.28_56.71_1.3_20230928_0,100.28,56.71,9
mc_100.29_49.47_1.3_20230928_0,100.29,49.47,5
mc_100.30_21.72_1.3_20230928_0,100.3,21.72,2
mc_100.30_18.68_1.3_20230928_0,100.3,18.68,2
mc_100.30_21.93_1.3_20230928_0,100.3,21.93,2
mc_100.30_23.36_1.3_20230928_0,100.3,23.36,2
mc_100.30_24.61_1.3_20230928_0,100.3,24.61,2
mc_100.31_22.11_1.3_20230928_0,100.31,22.11,2
mc_100.30_56.77_1.3_20230928_0,100.3,56.77,9
mc_100.32_22.36_1.3_20230928_0,100.32,22.36,2
mc_100.32_21.92_1.3_20230928_0,100.32,21.92,2
mc_100.31_47.47_1.3_20230928_0,100.31,47.47,5
mc_100.32_19.86_1.3_20230928_0,100.32,19.86,2
mc_100.32_22.61_1.3_20230928_0,100.32,22.61,2
mc_100.33_20.73_1.3_20230928_0,100.33,20.73,2
mc_100.32_56.54_1.3_20230928_0,100.32,56.54,9
mc_100.33_21.36_1.3_20230928_0,100.33,21.36,2
mc_100.33_26.10_1.3_20230928_0,100.33,26.1,2
mc_100.34_22.98_1.3_20230928_0,100.34,22.98,2
mc_100.35_21.48_1.3_20230928_0,100.35,21.48,2
mc_100.35_22.85_1.3_20230928_0,100.35,22.85,2
mc_100.35_26.22_1.3_20230928_0,100.35,26.22,2
mc_100.36_23.23_1.3_20230928_0,100.36,23.23,2
mc_100.35_48.09_1.3_20230928_0,100.35,48.09,5
mc_100.36_25.23_1.3_20230928_0,100.36,25.23,2
mc_100.37_23.98_1.3_20230928_0,100.37,23.98,2
mc_100.37_25.23_1.3_20230928_0,100.37,25.23,2
mc_100.38_21.73_1.3_20230928_0,100.38,21.73,2
mc_100.37_47.22_1.3_20230928_0,100.37,47.22,5
mc_100.38_22.73_1.3_20230928_0,100.38,22.73,2
mc_100.40_22.23_1.3_20230928_0,100.4,22.23,2
mc_100.39_48.70_1.3_20230928_0,100.39,48.7,5
mc_100.40_19.48_1.3_20230928_0,100.4,19.48,2
mc_100.40_22.86_1.3_20230928_0,100.4,22.86,2
mc_100.40_25.36_1.3_20230928_0,100.4,25.36,2
mc_100.40_25.71_1.3_20230928_0,100.4,25.71,2
mc_100.40_26.73_1.3_20230928_0,100.4,26.73,2
mc_100.40_28.78_1.3_20230928_0,100.4,28.78,2
mc_100.40_28.91_1.3_20230928_0,100.4,28.91,2
mc_100.40_47.22_1.3_20230928_0,100.4,47.22,5
mc_100.40_46.84_1.3_20230928_0,100.4,46.84,5
mc_100.41_24.11_1.3_20230928_0,100.41,24.11,2
mc_100.41_24.48_1.3_20230928_0,100.41,24.48,2
mc_100.41_25.48_1.3_20230928_0,100.41,25.48,2
mc_100.41_25.86_1.3_20230928_0,100.41,25.86,2
mc_100.42_22.11_1.3_20230928_0,100.42,22.11,2
mc_100.42_19.59_1.3_20230928_0,100.42,19.59,2
mc_100.42_23.48_1.3_20230928_0,100.42,23.48,2
mc_100.42_23.73_1.3_20230928_0,100.42,23.73,2
mc_100.42_48.84_1.3_20230928_0,100.42,48.84,5
mc_100.43_19.65_1.3_20230928_0,100.43,19.65,2
mc_100.43_25.34_1.3_20230928_0,100.43,25.34,2
